ID,FIELD,RA,DEC,z_mean,AB115,AB150,AB200,AB277,AB356,AB410,AB444,AB606,AB814,AB105,AB125,AB160,galfit_FIELD,galfit_CATID,galfit_RA,galfit_DEC,galfit_F200W_MAG,galfit_F200W_MAG_ERR,galfit_F200W_RE,galfit_F200W_RE_ERR,galfit_F200W_N,galfit_F200W_N_ERR,galfit_F200W_Q,galfit_F200W_Q_ERR,galfit_F200W_PA,galfit_F200W_PA_ERR,galfit_F200W_FLAG,galfit_F356W_MAG,galfit_F356W_MAG_ERR,galfit_F356W_RE,galfit_F356W_RE_ERR,galfit_F356W_N,galfit_F356W_N_ERR,galfit_F356W_Q,galfit_F356W_Q_ERR,galfit_F356W_PA,galfit_F356W_PA_ERR,galfit_F356W_FLAG,FLUX_115,FLUX_150,FLUX_200,FLUX_277,FLUX_356,FLUX_410,FLUX_444,FLUX_606,FLUX_814,FLUX_105,FLUX_125,FLUX_140,FLUX_160
58180,6,214.86855211721462,52.838055381931895,0.5187430845887837,23.629692603689715,23.503668432999767,23.468106151047113,23.483021828592392,23.878444904511948,24.06955534454134,24.122694795658845,24.231426015507637,23.76282789401825,inf,23.665331409587715,23.570384696954974,b'       6',6989,214.86855211721462,52.838055381931895,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,23.8964,0.0024,0.113069996,0.0139,1.5979,0.0206,0.728,0.0038,-42.5209,0.5351,0,1282.6936906507085,1440.5642299858778,1488.5298207115266,1468.2204491443304,1020.0513576027263,855.4169710288982,814.5581282406466,736.9356963844657,1134.668092399205,0.0,1241.273364086988,0.0,1354.7093280643298
58294,6,214.8876942082064,52.85092169385846,0.7434108511148148,22.81426481533793,22.72789462360701,22.58210961977499,22.47637076039218,22.602791983758813,22.857015450103255,22.940584501691102,23.850799133228843,23.210642643677083,inf,22.876858717708934,22.80139013719371,b'       6',7106,214.8876942082064,52.85092169385846,22.5967,0.0,0.096168,0.0,2.7112,0.0,0.58,0.0,58.403,0.0,0,22.6287,0.0003,0.09189,0.0009,2.6965,0.0031,0.5875,0.0,56.549202,0.0006,0,2718.2792745170555,2943.3516435505694,3366.3258503402717,3710.6645554205106,3302.807076991781,2613.3273880902157,2419.7260463124203,1046.3581147386808,1886.8741839022243,0.0,2565.999178004205,2589.0664812410373,2750.7045455458747
58490,6,214.87824591462402,52.84257920546579,0.29025674407234037,22.195754051795767,22.10866627611874,22.06830904326758,22.37730384145572,22.781589293848217,22.946576040981775,23.02736984902075,22.80350517894636,22.421589483517106,inf,22.203048085023788,22.165119989220432,b'       6',7307,214.87824591462402,52.84257920546579,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,23.0874,0.0021,0.566886,0.0644,0.873,0.0068,0.2962,0.001,-20.2006,0.093,0,4805.055179158836,5206.35154755119,5403.515264998461,4065.167673852717,2801.3300659086963,2406.4097780944435,2233.8399849583357,2745.351318905161,3902.6913568488444,0.0,4772.882753444483,4680.095274970275,4942.560616768948
58639,6,214.8446728947139,52.81880652072939,0.5742215855593891,23.393513182625995,23.169143584855696,23.011145044055752,22.8518404882682,23.236729424933813,23.501198671623335,23.549633636980204,24.950485268521128,23.951190152120454,23.652622797624943,23.469059271277057,23.239738492130606,b'       6',7457,214.8446728947139,52.81880652072939,22.9758,0.0034,0.21023099,0.0431,2.5452,0.0181,0.483,0.0018,81.4975,0.1627,0,23.1959,0.003,0.212604,0.0392,2.7548,0.0218,0.4549,0.002,80.641205,0.1551,0,1594.3906062643669,1960.39039523757,2267.472258552705,2625.813063911479,1842.0789086865127,1443.844860705846,1380.850130140564,380.0195090848227,953.9463247587868,1255.8879137440097,1487.2236790054048,1723.2321801264939,1836.9807409307703
58941,6,214.82260768358907,52.80149033971739,0.7858250357322434,22.136984194779323,22.008885741507346,21.825732960955797,21.712680038258327,21.90117202149792,22.058516166549076,22.19737456546308,23.419643859740084,22.59532292081909,inf,22.168624812456667,22.07859352555162,b'       6',7767,214.82260768358907,52.80149033971739,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,21.843,0.0018,0.56235594,0.0506,1.5594,0.0045,0.5918,0.001,-11.353298,0.1181,0,5072.316236838156,5707.497151271343,6756.26717975656,7497.698711611163,6302.766113701861,5452.473121770129,4797.888751932017,1556.4760989691101,3325.6062804710305,0.0,4926.631451150999,5128.891006311303,5352.572885795808
58969,6,214.90223211578092,52.85789895411763,0.5150802173569504,21.138531803035214,20.52497199434243,20.08353458385962,19.825617248800857,20.09794164392989,20.24736370313711,20.239954876961697,23.20767498059798,22.10571768927813,inf,21.08181800582543,20.583112489521877,b'       6',7796,214.90223211578092,52.85789895411763,20.1051,0.0008,0.479529,0.0185,1.2784,0.0034,0.2503,0.0003,-85.219894,0.0221,0,20.161,0.0007,0.44448298,0.0123,1.1035,0.0021,0.233,0.0003,-85.2504,0.0174,0,12722.934131707621,22387.78885252976,33619.106461948,42633.7074215244,33175.94805996418,28910.427838957887,29108.380895592247,1892.038667280618,5220.5099073093525,0.0,13405.184560832146,17253.298576956637,21220.470272669263
58999,6,214.90013021145938,52.856581549167664,0.7151640372745776,22.15923310312666,21.79284852298692,21.388768890900696,21.11836780709404,21.18034449690139,21.4169560333324,21.50163246010237,24.070335316965355,22.98951038835739,inf,22.162907151687882,21.876443209365803,b'       6',7827,214.90013021145938,52.856581549167664,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,21.9753,1e-04,0.367311,1e-04,0.6613,1e-04,0.226,0.0,23.005096,0.0003,1,4969.4320744623565,6964.029318183727,10103.97920297633,12961.428759431732,12242.276982995585,9845.042304724931,9106.40614615513,854.8026762763144,2313.1076485728618,0.0,4952.644315364702,5453.7834487900245,6447.965665601383
59034,6,214.8297254497755,52.80720870017462,0.35785753481502525,20.971659011923244,20.669856313751673,20.444945347994626,20.57311243327126,21.092278468355318,21.194603230076837,21.152509850666334,22.34425122280823,21.522701438787216,inf,20.925718121153032,20.74045196540169,b'       6',7866,214.8297254497755,52.80720870017462,20.3525,0.0011,0.361752,0.0273,3.897,0.0083,0.6992,0.001,10.173199,0.1004,0,21.0301,0.0009,0.304137,0.016,4.3571,0.0064,0.7091,1e-04,8.726799,0.0053,0,14836.668568429905,19591.039240181417,24100.267376000455,21416.821976174368,13276.653245184107,12082.552975675748,12560.185680391936,4190.824854139132,8931.397623724382,0.0,15477.925485835012,16939.911668966277,18357.739964975277
59292,6,214.83356647201828,52.807990619642915,0.7632430212184909,23.14470220373869,23.004335844304613,22.80968935839705,22.69964951267493,22.88584262759692,23.024038767143473,23.141510089591563,24.53296289708248,23.60450664785916,inf,23.205912277844646,23.055985617701822,b'       6',8131,214.83356647201828,52.807990619642915,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,2005.02189034556,2281.737406779195,2729.758686414208,3020.9267506666015,2544.854453208649,2240.704019096678,2010.9254205654336,558.2321450867361,1312.7962904178673,0.0,1895.1129043775775,2028.1200809298357,2175.7337717797573
59439,6,214.87388678599032,52.835541524971504,0.4638781077917771,20.6391831686035,20.284737434908152,20.064614200837102,20.08548616488034,20.506533131147982,20.73587113460957,20.79098991520666,22.402620055519254,21.320412046826405,inf,20.624671929985247,20.347876797767974,b'       6',8282,214.87388678599032,52.835541524971504,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,20.4566,0.0002,0.175032,0.0018,3.3792,0.002,0.8353,0.0,-36.606,0.0035,0,20152.39804084946,27932.192476504693,34210.0981083964,33558.73131863399,22771.243509106895,18435.356746841822,17522.82137773986,3971.4763235475657,10760.567627397388,0.0,20423.549768772402,0.0,26354.166227115144
59535,6,214.84015216372103,52.8108509439622,0.6830729863816338,21.76984381327329,21.340364981453725,20.952242370831016,20.646108831223593,20.84249359731811,21.07942087499541,21.182384465051513,24.200151807467144,22.680736689012562,inf,21.71306576687325,21.361761068371074,b'       6',8380,214.84015216372103,52.8108509439622,21.1923,0.0015,0.55466694,0.0365,0.7817,0.0038,0.3557,0.0006,-24.1777,0.0602,0,21.0929,0.0014,0.53808004,0.0329,0.8161,0.0041,0.3501,0.0007,-24.3257,0.0522,0,7113.158314173931,10564.623087840044,15104.38516401645,20024.259625865463,16711.00468908087,13434.813747463853,12219.296807638048,758.471518245315,3074.010342826361,0.0,7495.035483421513,8932.769230661155,10358.469047465935
59583,6,214.82490641008866,52.80001972365293,0.8272418437035104,23.251660467309243,23.154394715927094,22.975176768708415,22.865239616765766,22.971291528497765,23.103857011546523,23.233720029491412,24.393188164402567,23.658725959195245,inf,23.326618019463577,23.26197906326644,b'       6',8428,214.82490641008866,52.80001972365293,22.9314,0.0004,0.133731,0.0027,1.9716,0.0021,0.6805,1e-04,-77.2335,0.0012,0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,1816.920031692246,1987.2024486065404,2343.847182500816,2593.606902364918,2352.2495201001034,2081.8872016471287,1847.1917838265156,634.9283721867087,1248.8480967776734,0.0,1695.7147279965843,1763.2530291679363,1799.7342213172346
59594,6,214.90892962177585,52.85970762074797,0.7257454309911118,21.278888091921683,21.02223681055228,20.69933847130653,20.5113613211793,20.615292988402558,20.889277754892703,20.995965474927573,22.799383537029627,21.94821836681237,inf,21.314286751859967,21.102757618364382,b'       6',8439,214.90892962177585,52.85970762074797,21.573,0.0044,0.22785299,0.0588,4.5529,0.0278,0.5021,0.002,-26.7212,0.1432,1,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,11180.076191033579,14161.370190864709,19066.220507272767,22670.20626254579,20600.739225875135,16006.224283197356,14508.209226716637,2755.79295265155,6035.491647983809,0.0,10821.446065749566,11573.777096815133,13149.127988693792
59754,6,214.85406982088253,52.82032039825161,0.29621294376089885,22.724052087536492,22.616588615791684,22.517536564012495,22.802765818307698,23.28335860259865,23.353969188879304,23.445408467485457,23.45087491420677,23.04832712138669,39.806869001421376,22.79359947769653,22.7307587991518,b'       6',8604,214.85406982088253,52.82032039825161,22.5426,0.0015,0.26082897,0.0237,1.2644,0.0058,0.4425,0.0008,17.037003,0.0934,0,23.2953,0.0,0.262092,0.0,1.3457,0.0,0.4303,0.0,17.9944,0.0,0,2953.786933422881,3261.103283295749,3572.608065843167,2747.2214748205474,1764.641786127242,1653.5309355565203,1519.975588402524,1512.3420730741614,2191.135077446061,0.0004337628956366937,2770.513105852012,2867.4798787883155,2935.5973050800358
59967,6,214.87591995311186,52.834644327452246,0.7592040329410181,22.070287491259357,21.87831519486795,21.665956671085226,21.508324539294364,21.62324741617381,21.83478807479429,21.939678403564383,23.52226662371092,22.58805377766278,inf,22.093793136571314,21.955055480752375,b'       6',8824,214.87591995311186,52.834644327452246,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,21.712,0.001,0.663759,0.0288,1.1238,0.0029,0.3622,0.0004,-86.4002,0.0361,0,5393.677848217495,6436.857904416002,7827.3964607562575,9050.450226330298,8141.436380608763,6700.153771749096,6083.151583144949,1416.0981340075932,3347.9463424296714,0.0,5278.162360937541,0.0,5997.604279177002
60105,6,214.90135035016894,52.852318668928184,0.6584759061830043,21.916501357903684,21.76974897758221,21.618819404870735,21.543512901773916,21.768204917348932,22.057381578747528,22.118078855847607,23.01292046816662,22.34889679713489,inf,22.005421919688914,21.85967332977686,b'       6',8968,214.90135035016894,52.852318668928184,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,6214.403619461176,7113.779653633436,8174.707800682774,8761.830336829335,7123.903584612608,5458.173901498599,5161.411173635714,2263.767458796376,4172.931744614942,0.0,5725.734843205386,6072.0554214383055,6548.331669633041
60111,6,214.905537656029,52.855453311372614,0.6519771584673731,22.771709102088867,22.581287698997453,22.364185380330127,22.245335971687958,22.44945788246126,22.769594585118483,22.815240968414045,24.03523353574358,23.31488124859396,inf,22.857033779498952,22.66448032400475,b'       6',8974,214.905537656029,52.855453311372614,22.3629,0.001,0.07296,0.0055,1.9604,0.0111,0.9168,0.002,-73.1536,0.8838,0,22.4401,1e-04,0.071043,1e-04,2.2828,0.0006,0.8936,0.0,88.9168,0.0003,0,2826.9384911564216,3368.875181098511,4114.5831938834435,4590.559399619462,3803.7927559606537,2832.4494375457584,2715.8364489030573,882.8899753314759,1714.1447802761106,0.0,2613.2832702766527,2784.930281024356,3120.3827644775592
60208,6,214.83811231696694,52.80699776367998,0.7070574862370966,22.676827526511392,22.461982414466497,22.232225894005538,22.107328839183396,22.3298153694357,22.551051986806968,22.643117118563744,24.158174549119266,23.191159987014416,inf,22.6887345174473,22.55325821661898,b'       6',9073,214.83811231696694,52.80699776367998,22.1416,0.002,0.27821398,0.0327,2.1154,0.0079,0.6396,0.0016,-74.1365,0.1905,0,22.2659,0.0014,0.258315,0.0221,2.2171,0.0071,0.6269,0.0011,-71.7792,0.1253,0,3085.098178876342,3760.1661391323596,4646.325619952885,5212.768812896462,4246.91777082014,3464.0105439494873,3182.388178857893,788.3701646912566,1921.0382188690169,0.0,3051.4495423731546,3147.4426422285414,3456.978777094997
60313,6,214.84932719324277,52.815286009066895,0.7561831941474606,22.11398155477727,21.506582102855518,20.868424052620878,20.305444154857877,20.315475901368725,20.462823160980683,20.54943239567717,24.880912139055155,23.344104486069035,inf,22.005915981479085,21.532446685000785,b'       6',9182,214.84932719324277,52.815286009066895,21.0717,0.0018,0.441429,0.0482,1.8448,0.0074,0.3255,0.0007,-17.164001,0.0596,0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,5180.925867053369,9064.986441500509,16316.626749253033,27404.528733571267,27152.488563979292,23706.67989656842,21889.056473298642,405.16800628113344,1668.6229233342733,0.0,5723.12995330928,7060.758232478744,8851.590744371408
60332,6,214.8485975996217,52.81494223291434,0.7162458918545159,20.786964383093142,20.41514279789633,20.090833846775357,19.85904677862605,20.09775451763079,20.33907726981655,20.48913467092205,23.24936926016882,21.628567593273203,inf,20.75836762201765,20.469581707115736,b'       6',9201,214.8485975996217,52.81494223291434,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,17587.91049245346,24770.962442420056,33393.84763468742,41341.02960020304,33181.66641711622,26568.625796821743,23139.08234624969,1820.7582897401244,8101.640400779994,0.0,18057.30573017107,20886.469109846268,23559.567696540158
60370,6,214.85601156368895,52.819192442641906,0.7420064256165054,22.719296418215123,22.427270049230064,22.168794940559287,21.95323829325971,22.234779144079795,22.47803591414259,22.629033172110375,24.981126355362985,23.469976737670276,inf,22.755981574364803,22.511017438727016,b'       6',9240,214.85601156368895,52.819192442641906,22.2009,0.0008,0.097872,0.0065,2.0812,0.0112,0.3931,0.001,7.764,0.0725,0,22.277,0.0007,0.094821,0.0054,1.8993,0.011,0.4136,0.0013,8.222401,0.0809,0,2966.7532904298814,3882.3258202766124,4925.859539158247,6007.6508237386715,4635.412017603136,3704.9780071823766,3223.938370576193,369.4447146664372,1485.967479389801,0.0,2868.186387205962,3164.267862530537,3594.12373508598
60391,6,214.87711007954766,52.83419448120485,0.21683949885663825,23.57066621693966,23.47307577440368,23.415028835885913,23.85073673225352,24.25760517768217,24.397970233329364,24.48732610254059,24.232800592730886,23.84572917566831,inf,23.638517231586935,23.558561368368572,b'       6',9262,214.87711007954766,52.83419448120485,23.4605,0.0022,0.232305,0.0125,0.8757,0.0026,0.661,0.0002,-36.399498,0.0149,0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,1354.3581117115268,1481.7321026316233,1563.1061278159598,1046.418254248607,719.3792867558865,632.1380125373024,582.1964580783704,736.0033022543569,1051.2556180329746,0.0,1272.3104884805753,0.0,1369.5423067348897
60405,6,214.84920697692,52.814759121498014,0.7657602589628403,20.323897901443864,19.78834247392102,19.36666473094789,19.086042261864428,19.311692099654856,19.5449439590909,19.68883908814353,23.341912931883535,21.483112006800276,inf,20.235322043940194,19.8237364361019,b'       6',9276,214.84920697692,52.814759121498014,19.1427,0.003,0.51693594,0.1213,8.0,0.032,0.9208,0.0012,-39.769,0.4652,0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,26942.682880253513,44122.79449192812,65063.00348486603,84252.55797172169,68442.07378645647,55210.59358160435,48357.55837439722,1671.994433574455,9263.075359992325,0.0,29232.851635956027,35695.64264524811,42707.62547907052
60677,6,214.85915917124038,52.820065430457994,0.47311253868765213,21.64371447821904,21.361356969615137,21.181674177314445,21.110317532841812,21.59276677348814,21.756675463174112,21.76051677158573,22.936078350663102,22.1969186255073,inf,21.675183778717198,21.46405476800386,b'       6',9554,214.85915917124038,52.820065430457994,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,7989.4007997812405,10362.325070223378,12227.293276971404,13057.889431352656,8373.235202116037,7199.955541256505,7174.527281638133,2429.789548948354,4799.9039822942905,0.0,7761.157351514983,2121.293182303486,9427.099540253226
60728,6,214.8464551029589,52.81087777698087,0.6969376868821,22.962391680105846,22.62388408878197,22.338785617458935,22.11861408124698,22.362959597468866,22.599993485241328,22.731412829035037,25.065913211931445,23.72830143395976,inf,22.922099060707044,22.699124824789507,b'       6',9605,214.8464551029589,52.81087777698087,22.3053,0.0024,0.24922198,0.0331,1.7448,0.0076,0.8256,0.0022,-42.9764,0.5005,0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,2371.610300666432,3239.2641494457207,4211.97469189939,5158.867427235916,4119.231131092367,3311.3310837941553,2933.8294813752964,341.6919247859844,1171.3304311996299,0.0,2461.2763333626085,2714.141937470051,3022.3869826401146
60910,6,214.85316847380665,52.81508722796799,0.7043647639657049,22.43295907299885,21.991438683443175,21.622533193103152,21.33013488307536,21.530407975625046,21.758004072187312,21.868074913784916,24.98698814776065,23.371707970181546,inf,22.401059260126168,22.058829041098132,b'       6',9793,214.85316847380665,52.81508722796799,21.7029,0.0017,0.312144,0.0317,1.5621,0.005,0.573,0.0007,14.469902,0.0049,0,21.6287,0.0003,0.28324798,0.0029,1.499,0.0019,0.5525,1e-04,10.0233,0.0143,0,3862.0364718330643,5799.953699220734,8146.793772802759,10664.636241942551,8868.227174175545,7191.150386479612,6497.855279408975,367.455490438244,1626.7350041183504,0.0,3977.189607757815,4593.263302184874,5450.902119268251
60959,6,214.8367150166662,52.80225703504123,0.7447144698718565,22.06392697266304,21.891222084900363,21.628649722300423,21.446370538754593,21.619004784301232,21.78704417048596,21.891224385411498,23.48032197422676,22.621929534970285,inf,22.130374885958034,21.994913907895185,b'       6',9843,214.8367150166662,52.80225703504123,21.6112,0.0011,0.41845497,0.0229,0.9926,0.0032,0.4258,0.0006,-47.2111,0.0586,0,21.629,0.0007,0.390339,0.013,0.9843,0.0025,0.424,0.0004,-48.6393,0.0386,0,5425.368117896146,6360.791587036532,8101.027586473126,9581.903318270119,8173.312163966306,7001.358755011154,6360.77810949355,1471.8759540378971,3245.100759052145,0.0,5103.287618443975,5249.396267308953,5781.418886317405
61153,6,214.8253299054333,52.795508921514894,0.5462589654390644,22.491840518416442,22.197374777670568,21.95393348912568,21.8055894594678,22.193021393217585,22.35146576454262,22.380474314451416,23.74830959649038,23.073072747847952,inf,22.573461471462828,22.32424853135923,b'       6',10041,214.8253299054333,52.795508921514894,21.9057,0.0011,0.104154,0.0068,3.1166,0.0149,0.6862,0.0014,-19.622,0.1702,0,22.1393,0.0009,0.084786,0.0059,4.5494,0.0222,0.6428,0.0013,-21.3701,0.1014,0,3658.1692316725002,4797.887814183209,6003.805361847164,6882.785200610757,4817.164117825276,4163.069815798909,4053.314237786036,1149.9425961622019,2141.7604810140556,0.0,3393.246512558026,3785.4297546486155,4268.748687126157
61217,6,214.85458218177962,52.81418986491169,0.8214465879096293,22.850854618225405,22.66693568693252,22.448461486029665,22.252939916854977,22.414011279290865,22.57490880425243,22.717547160495087,24.455370368424767,23.430714673868547,inf,22.93027236523725,22.76376370050711,b'       6',10106,214.85458218177962,52.81418986491169,22.3781,0.0033,0.13597499,0.0272,2.5566,0.0222,0.9424,0.0039,87.4149,2.3263,0,22.4036,1e-04,0.111164995,0.0006,2.6058,0.001,0.9487,1e-04,84.700806,0.0004,0,2628.198437156284,3113.3340768478874,3807.2851560052495,4558.521770733599,3930.0265856898213,3388.726183418915,2971.5369560039526,599.5865092617989,1540.6859795687806,0.0,2442.8176763132496,2715.30589171798,2847.7018658412176
61265,6,214.90701062246663,52.8510123685328,0.6048810214513178,22.65289706024661,22.463768102504563,22.218329462751164,22.10068175085834,22.314221602275612,22.598089554039255,22.680119685530425,24.22574698963952,23.21581085558436,inf,22.665114796410045,22.489744622740766,b'       6',10154,214.90701062246663,52.8510123685328,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,3153.8510301985143,3753.9869538887474,4706.17654350554,5244.780288205825,4308.353789479877,3317.1428800263084,3075.7577415976602,740.8003931260015,1877.9138188707536,0.0,3118.5598369612585,3329.465683999914,3665.2377498770943
61463,6,214.8522238289429,52.81215406560978,0.7387195439285152,22.310130389124154,21.948374244098915,21.658079606175896,21.459387532689725,21.70523832864815,21.956593708600963,22.10282829650619,24.743642017948247,23.15942850904727,inf,22.31466161560524,22.01918521615493,b'       6',10358,214.8522238289429,52.81215406560978,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,21.6894,0.0005,0.069219,0.0008,4.6843,0.014,0.8304,1e-04,16.810501,0.0113,0,4324.618923475265,6034.625204987876,7884.391072726409,9467.710873943315,7549.264964693193,5989.113128488312,5234.4213827395215,459.7727130189399,1978.0105169454266,0.0,4306.60810853047,4999.631517671511,5653.610872964687
61951,6,214.84211665542085,52.8010080870692,0.2987043693992306,18.98128421325623,18.64874090968509,18.426534302758693,18.792131319748812,19.33129723774017,19.393557867664793,19.468379431804234,20.530790069605974,19.66687770991445,inf,18.960011839560337,18.72864912355401,b'       6',10858,214.84211665542085,52.8010080870692,18.2767,0.001,0.451437,0.0349,5.6662,0.0114,0.8864,0.0009,51.2733,0.2386,0,19.1499,0.001,0.47198397,0.0369,5.7338,0.0114,0.888,0.0008,49.12909,0.2255,0,92786.82510780435,126038.61904203198,154662.9462101134,110445.35922937833,67217.30638610761,63471.22099833635,59244.5257447635,22268.141492119914,49345.6547712787,0.0,94622.68430482881,104911.7089112953,117095.53914815205
61976,6,214.8539479183886,52.81007506001848,0.8221798200408315,22.520502655707247,22.07748790260975,21.538830118041613,21.066771854116723,21.07286572802824,21.159587180924508,21.289378989032283,24.833580761635943,23.51927548575408,inf,22.49025506324471,22.145937855786485,b'       6',10883,214.8539479183886,52.81007506001848,21.4943,0.0011,0.504225,0.0231,0.931,0.0032,0.2096,0.0003,-62.8921,0.0235,0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,3562.861479287204,5358.026274509203,8799.701750221726,13592.247011497633,13516.171970052836,12478.578851033228,11072.569231125724,423.2214739237452,1420.0047780280875,0.0,3663.515005363105,4205.870806316354,5030.658742097776
61981,6,214.90596963477697,52.84722926554795,0.7328366585940661,20.60913963785888,20.030803338896625,19.56630214254397,19.32409685020378,19.4256521114288,19.68394450455335,19.819448008467212,23.643031992682452,21.801656354394183,inf,20.53154042360695,20.090811175222477,b'       6',10889,214.90596963477697,52.84722926554795,19.1021,0.0063,0.859095,0.3682,6.3063,0.0402,0.8752,0.0024,-57.8135,0.6609,0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,20717.824261564616,35292.19453454782,54135.124883338205,67664.55966154175,61622.477572417316,48576.0501424691,42876.64511401704,1267.0308896734866,6907.763467607462,0.0,22252.757261111263,27699.887971874392,33394.544947979324
62083,6,214.88950600874819,52.83572080025336,0.8121983692777819,22.715306624581192,22.513622024807272,22.28335440069461,22.12706707639598,22.194702577991517,22.372591056727067,22.509906161627132,24.24505024938646,23.284371946345917,inf,22.767691442377473,22.604206374835833,b'       6',11000,214.88950600874819,52.83572080025336,22.2951,0.0015,0.39242098,0.0257,0.713,0.0036,0.338,0.0006,39.9952,0.0589,0,22.2414,0.0008,0.37808698,0.0132,0.6352,0.0024,0.3353,0.0004,39.4234,0.0361,0,2977.6753803792258,3585.5120804057115,4432.5969135930845,5118.859028940848,4809.710856009959,4082.8514351411886,3597.8042903561955,727.7461226514447,1762.9955717963014,0.0,2837.4186766361854,3049.521337376746,3298.5073038077053
62277,6,214.90548843091102,52.847277285578116,0.7194284278342713,20.17406990548418,19.696864089817822,19.251635108100132,18.993330707520315,19.090741991712676,19.35666145014303,19.48405171214325,22.54380323916103,21.141811707130106,inf,20.12957696480795,19.75131680235663,b'       6',11206,214.90548843091102,52.847277285578116,19.582,0.0016,0.657357,0.0613,1.3278,0.0058,0.4713,0.0009,1.2313995,0.0944,0,19.4453,0.0011,0.645225,0.0398,1.0661,0.0047,0.4377,0.0008,3.4662018,0.0686,0,30929.43864325607,48001.45083812523,72334.5787708427,91763.02398457173,83888.64958653126,65665.22246638469,58395.49109759653,3487.214841303015,12684.557373297755,0.0,32223.24060236412,39083.67317367845,45653.41600493278
62416,6,214.882807138922,52.827850082088524,0.7010609422671855,21.049590136157605,20.88124416983959,20.72042403280343,20.626201959752102,20.788621729166792,21.07619225559246,21.143918891088003,22.290949606229233,21.48194914608562,inf,21.074378350540854,20.959550014021893,b'       6',11352,214.882807138922,52.827850082088524,20.643,0.0023,0.742149,0.0779,1.7008,0.0049,0.5695,0.0009,-2.6050987,0.11,0,20.7383,0.0016,0.71424896,0.0555,1.5021,0.0043,0.5725,0.0007,-3.0727005,0.0854,0,13809.054560287863,16125.096861305916,18699.51690638299,20394.788978302466,17561.083517517705,13474.823887031194,12659.963208438476,4401.697140162455,9273.001746215694,0.0,13497.354663536331,13698.778256818556,15003.06512303657
62436,6,214.9138611965546,52.85203802392968,0.6495740426768428,20.074012004071612,19.656829102902478,19.324856628046135,19.18025781294415,19.389517453175618,19.761824814045433,19.8394202348138,22.579991613060155,20.962546184084587,inf,20.051072689846986,19.729423739552605,b'       6',11373,214.9138611965546,52.85203802392968,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,33915.263715976675,49804.47412552934,67617.22583475709,77249.71303981202,63707.86025165554,45213.70270794532,42095.13494427444,3372.899140977232,14961.720119015603,0.0,34639.44492117689,40681.18170214312,46583.32714861874
